0.9999969,0.99999684,0.36286724,0.32357675,0.88058347,0.99999285,0.9999956,0.30818513,0.3184973,0.86641586,0.43094498,0.40865254,0.3461819,0.36035722,0.50413483,0.39247906,0.4040486,0.33456331,0.3531204,0.45449793,0.35546196,0.32299504,0.22920866,0.19609284,0.9153286
0.99999374,0.9999937,0.49462435,0.3943747,0.13020952,0.99999124,0.99995434,0.4269297,0.40386647,0.10801402,0.5719128,0.49594092,0.4421676,0.35645896,0.53634197,0.5126547,0.47671393,0.40368232,0.39528817,0.48191968,0.8330114,0.81820583,0.56153655,0.50270206,0.3121176
0.999998,0.999998,0.5300905,0.4286917,0.3079401,0.9999972,0.99998367,0.46730667,0.4323091,0.24696222,0.58432215,0.50650233,0.45050225,0.35450763,0.57719475,0.5283204,0.48262227,0.4087882,0.3986075,0.49986073,0.8374987,0.8201166,0.59389967,0.49360478,0.4646452
0.99470615,0.99408877,0.28018305,0.25110564,0.94139516,0.98754054,0.983717,0.23396593,0.24861519,0.92281795,0.3180673,0.2970042,0.2419158,0.25126773,0.43127963,0.2798208,0.28466266,0.21732338,0.23116946,0.38029954,0.5161468,0.45410684,0.22741485,0.20349595,0.8380189
1.3163395e-07,2.132643e-08,0.7187443,0.6265332,0.99605113,3.532617e-08,9.962152e-09,0.6323688,0.59867716,0.9928762,0.7884087,0.63523936,0.6566168,0.48433298,0.60645145,0.6709249,0.6152564,0.5711514,0.58981454,0.5801311,0.9488203,0.9492192,0.51472336,0.48021233,0.99824303
0.00031031098,0.00020298561,0.6953641,0.48386696,0.9999019,8.995718e-05,0.0001320644,0.54003507,0.45902833,0.99984014,0.68144166,0.4562689,0.620519,0.45889786,0.74987966,0.5272906,0.4251891,0.53152215,0.50360906,0.63886833,0.996123,0.9967163,0.6408316,0.5170805,0.9986648
0.9999939,0.99999356,0.4607568,0.42470753,0.8852452,0.99998134,0.99996763,0.39511853,0.39417943,0.8539863,0.5194335,0.50149333,0.3871535,0.3983606,0.50108993,0.4741736,0.44919437,0.37260568,0.36980218,0.4130413,0.13752796,0.08724532,0.41169038,0.34634823,0.97507054
0.99999756,0.9999976,0.5446931,0.4410223,0.13857754,0.9999966,0.99997973,0.48246214,0.44458005,0.11020622,0.58885956,0.5017415,0.47215825,0.36656815,0.5875792,0.52513796,0.4774224,0.427725,0.41517806,0.5099865,0.82412505,0.8075203,0.5920991,0.50208175,0.11763171
0.0036401092,0.0016515937,0.5623833,0.5357608,0.11328714,0.00245608,0.0011630562,0.5345385,0.5104835,0.053097993,0.6338785,0.58988875,0.57107496,0.48829702,0.5240594,0.5832014,0.55637926,0.53120947,0.5312301,0.45639017,0.0014009479,0.00076357496,0.5993126,0.550552,0.14711547
0.0021976556,0.00173879,0.59172326,0.4532829,0.9610158,0.0009543398,0.0011073917,0.4726315,0.40616414,0.9484119,0.52110344,0.3653397,0.5682946,0.4613249,0.67183805,0.40250826,0.3233168,0.5013145,0.4632646,0.611235,0.9909108,0.9917442,0.55629396,0.45157796,0.9911969
0.9999989,0.9999983,0.7271884,0.5222963,0.99811655,0.99999785,0.9999992,0.6164086,0.5692606,0.9972307,0.7422782,0.5533712,0.60248333,0.50416815,0.535613,0.6324273,0.60847074,0.5521041,0.6029907,0.40826944,0.99999976,0.99999964,0.8052146,0.5435733,0.99796057
0.9999999,0.9999999,0.23361678,0.1922946,0.852292,0.99999964,0.9999996,0.16492851,0.16887335,0.8221995,0.21219905,0.17331359,0.15346251,0.1527604,0.3680227,0.15177663,0.15381193,0.13080464,0.13815776,0.27717817,0.15056704,0.13872056,0.14289139,0.11615479,0.9859279
0.0034739857,0.0027130342,0.57649845,0.45562184,0.99689,0.0014376506,0.001888352,0.47373557,0.41168445,0.99540377,0.5243809,0.39096037,0.5707494,0.49310476,0.69005615,0.41984615,0.34312668,0.52147126,0.48409328,0.61862445,0.9836111,0.9857237,0.60906637,0.5159329,0.99501973
0.99999774,0.99999774,0.5550842,0.4438002,0.08289456,0.9999968,0.99997973,0.4870347,0.4512974,0.063049816,0.60580784,0.51628983,0.48429435,0.37094128,0.6313477,0.5429039,0.48893863,0.4353478,0.4229622,0.55522406,0.896937,0.8885558,0.6369784,0.53985274,0.26761174
0.99999326,0.9999897,0.69765985,0.6502586,0.0055498015,0.9999889,0.99999386,0.6694871,0.6269621,0.0030686054,0.63502276,0.59449667,0.58171356,0.56794626,0.4235317,0.60220057,0.5734261,0.584218,0.5716363,0.35951737,0.39950985,0.3614426,0.57687575,0.51308584,0.15507758
0.035091512,0.0226495,0.5219642,0.49920484,0.36009037,0.02414062,0.018371813,0.49235696,0.47808415,0.24692246,0.54039055,0.5070907,0.50682986,0.47862536,0.5105158,0.5117498,0.4748363,0.48770642,0.48493347,0.44355452,0.8721823,0.8486357,0.4116467,0.36604363,0.83946335
0.99997574,0.9999655,0.6838952,0.5205601,0.9978403,0.999957,0.99998075,0.5925256,0.5530504,0.9968588,0.69866556,0.54722446,0.58191186,0.5132707,0.60765004,0.60766965,0.58953035,0.54764545,0.5866488,0.5260097,0.99999976,0.99999964,0.76287436,0.5184999,0.9986024
1.7810357e-06,4.5362293e-07,0.55026716,0.49233156,0.91876155,6.260575e-07,2.0907842e-07,0.48589098,0.46163398,0.8650225,0.58962756,0.45587313,0.52832943,0.4065891,0.51385874,0.4756879,0.443928,0.47218105,0.48344132,0.45472842,0.8432162,0.8356999,0.4930963,0.45226416,0.9919254
0.99993926,0.9999272,0.6125668,0.5895503,0.9862281,0.9998975,0.9999458,0.5684871,0.57112783,0.98185897,0.618658,0.60551625,0.562249,0.5761584,0.44347167,0.58009785,0.58706826,0.5641769,0.5694166,0.38979876,0.743348,0.73489517,0.35800785,0.32890958,0.55539256
0.99999994,0.99999994,0.28141573,0.2516502,0.60434246,0.99999976,0.9999995,0.21408866,0.23497435,0.54749936,0.27689642,0.24820408,0.21789894,0.21252455,0.423343,0.2137086,0.22082658,0.17668076,0.19282068,0.3359191,0.06920788,0.056071177,0.25681025,0.22327659,0.1792408
0.9975594,0.9968529,0.72914934,0.7202299,0.71810657,0.99651533,0.9972826,0.7039918,0.695648,0.6350158,0.6801812,0.6789907,0.5918362,0.5902001,0.5559848,0.6583813,0.64832604,0.5832098,0.5816445,0.4918541,0.33949745,0.33769923,0.5755668,0.55318904,0.41633686
0.99291795,0.9923234,0.32727504,0.30175665,0.6421806,0.98480695,0.9862597,0.28354207,0.2966462,0.5824133,0.30295917,0.2760866,0.28899425,0.299002,0.37117687,0.2588213,0.27456984,0.26371244,0.28262982,0.31897745,0.31119034,0.26887408,0.3105735,0.2918656,0.91268235
0.9999972,0.99999714,0.52632165,0.41867718,0.07301893,0.999996,0.99997854,0.45848957,0.4287,0.05795003,0.5865624,0.5046271,0.43959102,0.34038365,0.58255255,0.52580667,0.48120403,0.3963031,0.38783705,0.505235,0.92096186,0.9123693,0.5662096,0.48767114,0.30725378
0.99999267,0.99999213,0.39754462,0.36576065,0.93043745,0.99997854,0.9999629,0.34843728,0.34064686,0.89725274,0.39154324,0.37501422,0.25687343,0.26105818,0.5144806,0.3539302,0.3308181,0.23370478,0.23341563,0.44365463,0.08182267,0.039282445,0.42170787,0.3710279,0.30957708
0.99999994,0.9999999,0.6572378,0.58106774,0.0017093826,0.9999999,1.0,0.6201149,0.5725183,0.0007533898,0.5929884,0.52631116,0.5897653,0.55027395,0.3962745,0.5501156,0.52008456,0.5796583,0.5705984,0.30883816,0.098412864,0.086402334,0.5783565,0.5264714,0.42669487
0.9994403,0.9993916,0.51968974,0.49804515,0.49391752,0.99882025,0.9985599,0.49588418,0.49779806,0.42792937,0.53272295,0.5223307,0.45412257,0.47080347,0.5635124,0.52996737,0.5116948,0.4494455,0.45186308,0.5213518,0.0009935864,0.00051804614,0.47475338,0.42669418,0.5905375
0.9999998,0.9999998,0.37812293,0.34011552,0.9402329,0.99999934,0.99999887,0.31805614,0.31101847,0.92328846,0.34424782,0.32896742,0.2174277,0.21660608,0.46917862,0.30833036,0.27617562,0.18988943,0.19295615,0.40464067,0.01572154,0.0075450097,0.24922019,0.20625952,0.96380204
3.6547584e-07,8.4133326e-08,0.5478918,0.48305178,0.51236033,1.04157046e-07,3.6424332e-08,0.46936283,0.44393995,0.3865701,0.57801086,0.42186737,0.55437386,0.43904015,0.5138061,0.44534194,0.41697857,0.50534075,0.51544183,0.45763963,0.7333928,0.70720977,0.4581099,0.43003342,0.99858886
0.9996021,0.9994794,0.7028951,0.6863129,0.03200342,0.99937534,0.99958014,0.6418174,0.66015965,0.018019509,0.71408445,0.69189674,0.64763075,0.6342561,0.5491362,0.6556973,0.67422384,0.61202663,0.6245683,0.47702026,0.11960632,0.098028205,0.6489347,0.6096658,0.26387462
1.0,1.0,0.28254125,0.23655416,0.6316456,1.0,1.0,0.22404374,0.22287862,0.6004792,0.2964566,0.25287807,0.20828591,0.20845185,0.29958358,0.24044894,0.24653871,0.19608124,0.2098588,0.25040153,0.95538825,0.9518176,0.2077445,0.16579793,0.910328
0.9999997,0.9999997,0.25563195,0.23352708,0.41356483,0.9999991,0.9999986,0.21604379,0.2115006,0.39403018,0.2510676,0.239159,0.17269617,0.17983478,0.4833661,0.22406705,0.20889176,0.15634309,0.15841809,0.41935703,0.012561731,0.0082760425,0.26270556,0.23288445,0.87386864
0.9999972,0.99999696,0.2895236,0.25371823,0.93394125,0.9999911,0.9999849,0.2332107,0.22769782,0.9057888,0.33203465,0.31152028,0.15833591,0.15974052,0.53731966,0.28962362,0.27034888,0.13760452,0.14081068,0.4829365,0.23934962,0.14793108,0.346077,0.30287603,0.31324807
